,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1635,300171,东富龙,0.62,-42.59,,14.11,,38668.53,15.29,,04-20
1636,000766,通化金马,0.01,0.0,,0.63,,686.31,32.86,,04-20
1637,000792,盐湖股份,0.35,-57.08,,3.13,,55896.62,-57.08,10派0.31,04-20
1638,300236,上海新阳,0.28,-53.33,,4.81,,4232.63,-37.95,,04-20
1639,002723,金莱特,0.23,-48.86,,6.77,,4269.49,4.45,,04-20
1640,002757,南兴装备,0.51,-33.8,,8.96,,5014.09,-20.93,,04-20
1641,002206,海利得,0.44,37.5,,9.52,,19546.68,36.1,10派4.2,04-20
1642,600275,ST昌鱼,-0.07,-723.89,,-17.73,,-3584.89,-722.12,,04-20
1643,300246,宝莱特,0.16,-30.86,,5.71,,2391.9,-29.24,,04-20
1644,601177,杭齿前进,-0.3,-692.49,,-7.16,,-11992.25,-692.14,,04-20
1645,300219,鸿利智汇,0.25,-32.43,,15.52,,15218.62,67.4,,04-19
1646,000889,茂业通信,0.25,15.1,,7.05,,15360.32,55.54,10派0.25,04-19
1647,600305,恒顺醋业,0.8,203.74,,17.49,,23964.54,220.41,10派2.4转10,04-19
1648,601700,风范股份,0.18,-59.09,,7.23,,20272.6,2.53,,04-19
1649,002008,大族激光,0.71,5.97,,16.99,,74695.15,5.57,10派2,04-19
1650,002756,永兴特钢,1.24,-29.55,,9.39,,22159.52,-16.11,,04-19
1651,300159,新研股份,0.2,-34.9,,18.86,,30075.48,168.12,,04-19
1652,600199,金种子酒,0.09,-43.75,,2.34,,5208.23,-41.19,10派0.3,04-19
1653,603608,天创时尚,0.5,-12.28,,12.91,,10427.95,-13.18,,04-19
1654,300352,北信源,0.26,4.0,,9.54,,7071.96,4.01,,04-19
1655,603688,石英股份,0.32,-13.51,,6.25,,7224.89,11.7,,04-19
1656,603979,金诚信,0.63,-37.62,,7.7,,20495.52,-27.79,,04-19
1657,600959,江苏有线,0.28,-15.15,,8.66,,77422.38,-0.47,10转3,04-19
1658,300197,铁汉生态,0.39,-18.75,,11.91,,30604.28,25.22,,04-19
1659,002483,润邦股份,-1.21,-517.24,,-21.33,,-46046.28,-544.95,,04-19
1660,600706,曲江文旅,0.27,68.75,,5.93,,4792.16,64.81,,04-19
1661,000625,长安汽车,2.13,31.48,,33.14,,995271.42,31.63,10派6.4,04-19
1662,002456,欧菲科技,0.46,-35.21,,7.69,,47845.06,-29.8,,04-19
1663,002783,凯龙股份,1.56,-8.77,,13.66,,9759.38,-8.92,10派5,04-19
1664,002504,弘高创意,0.65,-5.8,,33.83,,27000.93,30.98,10派1.52226,04-19
1665,600658,电子城,0.9,4.65,,16.29,,51951.67,4.55,10派2.69,04-19
1666,000591,太阳能,0.65,4509.93,,8.18,,47275.49,12081.73,,04-19
1667,600089,特变电工,0.58,10.99,,9.33,,188754.67,14.49,10派1.801,04-19
1668,300449,汉邦高科,0.7,-34.58,,8.67,,4545.17,-19.86,,04-19
1669,000933,神火股份,-0.88,356.25,,-27.75,,-167268.86,356.36,,04-19
1670,300319,麦捷科技,0.47,113.64,,12.19,,7693.63,160.95,,04-19
1671,002708,光洋股份,0.09,-74.03,,4.04,,3650.38,-42.04,,04-19
1672,600597,光明乳业,0.34,-26.09,,9.34,,41833.0,-26.34,10派1.2,04-19
1673,601668,中国建筑,0.84,12.0,,16.0,,2606189.8,15.47,10派2,04-19
1674,002001,新和成,0.37,-50.0,,5.74,,40206.78,-50.24,10派2,04-19
1675,002664,长鹰信质,0.51,-45.16,,14.48,,20218.92,8.77,,04-19
1676,300395,菲利华,0.65,-50.92,,12.38,,8417.8,20.89,,04-19
1677,002696,百洋股份,0.32,1.34,,5.91,,5707.84,1.2,,04-19
1678,002102,冠福股份,0.27,2600.0,,7.53,,19328.99,3296.32,,04-19
1679,600867,通化东宝,0.43,59.26,,21.81,,49295.9,76.19,10派2送2,04-19
1680,300449,汉邦高科,0.7,-34.58,,8.67,,4545.17,-19.86,,04-19
1681,000933,神火股份,-0.88,356.25,,-27.75,,-167268.86,356.36,,04-19
1682,300319,麦捷科技,0.47,113.64,,12.19,,7693.63,160.95,,04-19
1683,002708,光洋股份,0.09,-74.03,,4.04,,3650.38,-42.04,,04-19
1684,600597,光明乳业,0.34,-26.09,,9.34,,41833.0,-26.34,10派1.2,04-19
1685,601668,中国建筑,0.84,12.0,,16.0,,2606189.8,15.47,,04-19
1686,002001,新和成,0.37,-50.0,,5.74,,40206.78,-50.24,10派2,04-19
1687,002664,长鹰信质,0.51,-45.16,,14.48,,20218.92,8.77,,04-19
1688,300395,菲利华,0.65,-50.92,,12.38,,8417.8,20.89,,04-19
1689,002696,百洋股份,0.32,1.34,,5.91,,5707.84,1.2,,04-19
1690,002102,冠福股份,0.27,2600.0,,7.53,,19328.99,3296.32,,04-19
1691,600867,通化东宝,0.43,59.26,,21.81,,49295.9,76.19,10派2送2,04-19
1692,002150,通润装备,0.27,17.39,,10.83,,6632.05,13.52,,04-19
1693,601002,晋亿实业,-0.02,-111.76,,-0.59,,-1356.33,-109.88,,04-19
1694,603600,永艺股份,0.93,29.17,,18.34,,9119.94,67.81,,04-19
1695,300384,三联虹普,0.77,-67.74,,15.65,,11508.38,5.76,,04-19
1696,603012,创力集团,0.42,-56.25,,6.07,,12633.75,-44.69,,04-19
1697,600480,凌云股份,0.37,-2.63,,6.34,,13747.61,0.26,10派1,04-19
1698,002107,沃华医药,0.2,-9.09,,11.06,,7136.57,95.27,,04-19
1699,600872,中炬高新,0.31,-13.78,,10.16,,24727.03,-13.78,10派1,04-19
1700,000738,航发控制,0.17,6.07,,4.22,,19624.58,6.09,10派0.2,04-19
1701,002139,拓邦股份,0.34,13.33,,9.52,,8062.94,23.88,,04-19
1702,300254,仟源医药,0.14,-54.67,,3.4,,2290.0,-44.14,,04-19
1703,600015,华夏银行,1.77,-12.38,11.01,17.18,0.15,1888300.0,5.02,10派3.63,04-19
1704,600185,格力地产,2.37,338.89,,40.12,,137076.5,337.72,10派2转18,04-19
1705,603696,安记食品,0.59,-6.35,,14.04,,5316.35,-6.02,,04-19
1706,002406,远东传动,0.16,-65.22,,4.28,,9248.19,-28.35,,04-19
1707,600848,上海临港,0.47,-413.33,,10.38,,23935.56,-499.71,,04-19
1708,600510,黑牡丹,0.34,13.33,,5.71,,27089.88,12.56,10派0.82,04-19
1709,600190,锦州港,0.06,-41.4,,2.2,,12906.58,-41.55,10派0.2,04-19
1710,000415,渤海金控,0.37,-32.73,,12.28,,130446.8,42.85,,04-19
1711,000926,福星股份,0.66,-33.33,,7.08,,46887.03,-33.48,10派2.5,04-19
1712,600782,新钢股份,0.04,-85.0,,0.75,,6055.96,-85.1,10派0.3,04-19
1713,300431,暴风集团,0.7,48.94,,33.84,,17331.37,313.23,,04-19
1714,600121,郑州煤电,-0.54,-993.33,,-14.22,,-54425.08,-973.69,,04-19
1715,300269,联建光电,0.45,-47.66,,9.34,,22367.2,66.95,,04-19
1716,300285,国瓷材料,0.34,-32.0,,11.35,,8592.23,35.73,,04-19
1717,601718,际华集团,0.3,0.0,,9.14,,115264.84,-1.75,,04-19
1718,600370,三房巷,0.06,23.31,,1.55,,1855.81,23.3,10派0.2转15,04-19
1719,002336,人人乐,-1.19,3.08,,-19.11,,-47472.96,3.09,,04-19
1720,002416,爱施德,0.14,386.21,,3.21,,14063.13,382.54,,04-19
1721,600521,华海药业,0.56,64.71,,13.06,,44247.24,66.66,10派2转3,04-19
1722,300484,蓝海华腾,1.82,40.0,,31.97,,7093.91,39.95,,04-19
1723,603167,渤海轮渡,0.35,-14.15,,6.19,,17082.59,-14.16,,04-19
1724,600220,江苏阳光,0.06,40.86,,6.37,,11125.42,40.97,,04-19
1725,600330,天通股份,0.09,342.86,,2.45,,7318.24,439.43,,04-19
1726,300032,金龙机电,0.48,20.0,,16.4,,32703.69,180.56,,04-19
1727,000581,威孚高科,1.49,-1.32,,13.32,,151538.83,-1.56,10派5,04-19
1728,600393,粤泰股份,0.22,4.76,,6.31,,6450.95,4.82,10派1,04-19
1729,600776,东方通信,0.14,-5.38,,5.83,,16979.9,-5.38,10派0.6,04-19
1730,000620,新华联,0.17,-34.62,,5.89,,30674.58,-27.22,10派1,04-19
1731,300086,康芝药业,0.15,-22.91,,3.9,,6831.11,15.62,,04-19
1732,002100,天康生物,0.27,-43.75,,10.9,,24579.32,18.38,,04-19
1733,300311,任子行,0.26,-29.73,,9.5,,6537.11,58.07,,04-19
1734,002009,天奇股份,0.27,-10.0,,5.92,,9864.65,3.1,,04-19
1735,600381,青海春天,0.56,40.39,,22.43,,35757.6,350.59,,04-19
1736,603703,盛洋科技,0.42,-47.5,,8.03,,3501.33,-36.35,,04-19
1737,600478,科力远,0.01,-108.63,,0.63,,746.38,-116.25,10转5,04-19
1738,603158,腾龙股份,0.93,-16.96,,14.36,,9283.46,3.94,,04-19
1739,002282,博深工具,0.02,-85.71,,0.84,,659.67,-78.44,,04-19
1740,600152,维科精华,0.15,-120.03,,7.64,,4423.27,-120.04,10派0.2,04-19
1741,603333,明星电缆,0.01,-107.69,,0.22,,330.28,-104.77,,04-19
1742,300020,银江股份,0.18,-73.53,,5.06,,11121.0,-39.46,,04-19
1743,300477,合纵科技,0.92,0.0,,15.32,,8749.55,16.22,,04-18
1744,002602,世纪华通,0.4,-33.33,,10.72,,40786.81,95.0,,04-18
1745,300498,温氏股份,1.71,,,34.95,,620536.66,132.94,10派5转2,04-18
1746,300391,康跃科技,0.03,-94.05,,1.39,,502.8,-82.49,,04-18
1747,601228,广州港,0.12,-20.0,,7.25,0.12,67249.25,-16.65,,04-18
1748,603818,曲美家居,0.26,-52.73,,11.71,,11694.03,16.4,,04-18
1749,002553,南方轴承,0.19,-50.03,,10.23,,6522.22,-0.07,,04-18
1750,002418,康盛股份,0.26,-300.0,,4.8,,9036.61,-397.51,,04-18
1751,601689,拓普集团,0.66,-14.29,,15.28,,40854.49,2.39,,04-18
1752,002736,国信证券,1.7,142.86,,33.86,,1394903.4,183.08,10派6,04-18
1753,300673,佩蒂股份,1.0,104.08,5.62,19.28,,5821.64,106.79,,04-18
1754,002752,昇兴股份,0.33,6.45,,10.68,,13179.37,18.66,,04-18
1755,002127,南极电商,0.59,2850.0,,43.88,,17181.94,1549.34,,04-18
1756,603508,思维列控,2.25,13.07,,30.54,,27037.07,13.38,,04-18
1757,300510,金冠电气,0.77,10.0,4.94,17.34,0.82,5004.76,10.47,,04-18
1758,002677,浙江美大,0.39,-43.48,,15.32,,15564.12,13.0,,04-18
1759,002581,未名医药,0.56,-3.45,,20.71,,25025.38,207.14,,04-18
1760,600477,杭萧钢构,0.17,49.11,,9.85,,12051.04,103.37,10派0.6转3,04-16
1761,600496,精工钢构,0.13,-71.18,,5.55,,19159.06,-28.11,10派0.2,04-16
1762,600587,新华医疗,0.69,-15.85,,8.97,,28083.39,-13.97,10派0.7,04-16
1763,000088,盐田港,0.22,-0.97,,8.2,,43558.82,-1.0,10派0.25,04-16
1764,603568,伟明环保,0.67,21.82,,21.48,,29135.26,30.88,,04-16
1765,600713,南京医药,0.18,24.11,,7.06,,15672.45,21.6,10派0.2,04-16
1766,300347,泰格医药,0.36,-38.98,,17.23,,15627.8,24.53,,04-16
1767,601877,正泰电器,1.33,-26.92,,26.37,,174330.48,-4.88,,04-16
1768,002350,北京科锐,0.2,-41.18,,3.96,,4280.43,-41.87,,04-16
1769,600501,航天晨光,0.05,-77.27,,1.12,,1882.97,-77.93,10派0.15,04-16
1770,002173,创新医疗,-0.32,540.0,,-14.65,,-6533.77,502.66,,04-16
1771,600610,中毅达,-0.01,-111.11,,-0.61,,-654.63,-106.55,,04-16
1772,002066,瑞泰科技,-0.35,-1293.45,,-19.51,,-7995.98,-1294.52,,04-16
1773,002226,江南化工,0.05,-88.91,,1.27,,3571.86,-77.94,,04-16
1774,300380,安硕信息,0.16,-71.83,,5.1,,2138.97,-44.6,,04-16
1775,603699,纽威股份,0.46,-38.67,,14.17,,34214.38,-39.33,,04-16
1776,600397,*ST安煤,0.03,-70.85,,0.79,,2786.61,-70.8,,04-16
1777,000790,泰合健康,-0.09,-150.55,,-6.16,,-3740.8,-156.6,,04-16
1778,600229,城市传媒,0.61,218.89,,15.25,,23331.19,203.82,10派1,04-16
1779,002520,日发精机,0.12,-45.45,,5.86,,3957.8,-18.49,,04-16
1780,600339,中油工程,-1.64,459.58,,-178.71,,-94761.52,459.67,,04-16
1781,600055,万东医疗,0.19,56.3,,5.9,,4029.81,56.85,10派0.5转6,04-16
1782,300110,华仁药业,0.03,-62.5,,1.57,,2293.65,-59.15,,04-16
1783,600557,康缘药业,0.71,10.94,,13.65,,36233.63,13.37,10派0.8送2,04-16
1784,600180,瑞茂通,0.45,-21.43,,13.6,,42757.32,-14.93,10派0.421,04-16
1785,000509,华塑控股,0.02,-132.09,,32.04,,1631.22,-132.04,,04-16
1786,002017,东信和平,0.19,-7.16,,8.17,,6431.77,11.73,10派0.3,04-16
1787,600773,西藏城投,0.09,-30.77,,2.54,,6242.85,-18.88,10派0.1,04-16
1788,600862,中航高科,0.23,-171.88,,9.43,,14460.59,-171.07,,04-16
1789,600129,太极集团,0.54,-183.6,,23.14,,23198.09,-183.86,,04-16
1790,600150,*ST船舶,0.04,33.33,,0.35,,6184.95,39.97,10派0.2,04-16
1791,300196,长海股份,1.11,44.16,,17.92,,21354.42,45.39,,04-16
1792,600222,太龙药业,0.01,-84.5,,0.4,,555.7,-82.65,,04-16
1793,002274,华昌化工,0.05,-121.75,,1.35,,2938.73,-123.73,,04-16
1794,002086,东方海洋,0.2,16.12,,3.24,,4996.02,20.1,,04-16
1795,600568,中珠医疗,0.14,63.73,,3.06,,7341.1,126.53,10派0.2,04-16
1796,002123,梦网集团,0.16,-131.37,,3.48,,9855.92,-138.25,,04-16
1797,000056,皇庭国际,0.09,-107.14,,1.05,,3834.5,-111.44,10转10,04-16
1798,600624,复旦复华,0.1,-9.17,,5.0,,5224.87,28.94,10派0.3转3,04-16
1799,000893,*ST东凌,0.09,-107.76,,2.68,,4265.86,-109.05,,04-16
1800,002520,日发精机,0.12,-45.45,,5.86,,3957.8,-18.49,,04-16
1801,600055,万东医疗,0.19,56.3,,5.9,,4029.81,56.85,10派0.5转6,04-16
1802,300110,华仁药业,0.03,-62.5,,1.57,,2293.65,-59.15,,04-16
1803,600557,康缘药业,0.71,10.94,,13.65,,36233.63,13.37,10派0.8送2,04-16
1804,600180,瑞茂通,0.45,-21.43,,13.6,,42757.32,-14.93,10派0.421,04-16
1805,000509,华塑控股,0.02,-132.09,,32.04,,1631.22,-132.04,,04-16
1806,002017,东信和平,0.19,-7.16,,8.17,,6431.77,11.73,10派0.3,04-16
1807,600773,西藏城投,0.09,-30.77,,2.54,,6242.85,-18.88,10派0.1,04-16
1808,600862,中航高科,0.23,-171.88,,9.43,,14460.59,-171.07,,04-16
1809,600129,太极集团,0.54,-183.6,,23.14,,23198.09,-183.86,,04-16
1810,600150,*ST船舶,0.04,33.33,,0.35,,6184.95,39.97,10派0.2,04-16
1811,300196,长海股份,1.11,44.16,,17.92,,21354.42,45.39,,04-16
1812,600222,太龙药业,0.01,-84.5,,0.4,,555.7,-82.65,,04-16
1813,002274,华昌化工,0.05,-121.75,,1.35,,2938.73,-123.73,,04-16
1814,002086,东方海洋,0.2,16.12,,3.24,,4996.02,20.1,,04-16
1815,600568,中珠医疗,0.14,63.73,,3.06,,7341.1,126.53,10派0.2,04-16
1816,603606,东方电缆,0.16,-70.91,,6.39,,5038.4,-22.5,,04-16
1817,002123,梦网集团,0.16,-131.37,,3.48,,9855.92,-138.25,,04-16
1818,000056,皇庭国际,0.09,-107.14,,1.05,,3834.5,-111.44,10转10,04-16
1819,600624,复旦复华,0.1,-9.17,,5.0,,5224.87,28.94,10派0.3转3,04-16
1820,000893,*ST东凌,0.09,-107.76,,2.68,,4265.86,-109.05,,04-16
1821,600308,华泰股份,0.06,6.8,,1.02,,6457.49,7.41,10派0.17,04-16
1822,300098,高新兴,0.19,-72.94,,10.83,,14013.84,8.67,,04-16
1823,603066,音飞储存,0.78,-5.25,,11.98,,6789.34,10.59,,04-16
1824,600111,北方稀土,0.09,-66.15,,3.93,,32571.54,-49.35,10派0.3,04-16
1825,600128,弘业股份,0.27,-6.16,,4.42,,6621.64,-6.15,10派0.9,04-16
1826,002481,双塔食品,0.15,-55.88,,7.15,,19057.72,28.08,,04-16
1827,603588,高能环境,0.66,-30.95,,5.98,,10638.62,-7.93,,04-16
1828,603599,广信股份,0.77,-28.7,,6.99,,13025.82,-14.88,,04-15
1829,600337,美克家居,0.46,27.78,,10.18,,30061.52,28.71,10派3.101,04-15
1830,002310,东方园林,0.6,-6.25,,10.1,,60196.71,-7.07,,04-15
1831,600039,四川路桥,0.34,14.77,,12.72,,102509.69,14.76,10派0.5,04-15
1832,603006,联明股份,1.03,8.42,,14.02,,9773.28,47.46,,04-15
1833,600491,龙元建设,0.22,-15.38,,5.97,,20500.65,-15.22,10派0.2,04-15
1834,600345,长江通信,0.37,68.18,,6.05,,7335.63,66.44,10派1,04-15
1835,000628,高新发展,0.17,-186.91,,9.07,,4666.87,-211.63,,04-15
1836,600479,千金药业,0.29,-15.6,,7.22,,9295.96,-11.55,10派1.5,04-15
1837,600516,方大炭素,0.02,-88.92,,0.54,,3101.37,-88.89,,04-15
1838,002047,宝鹰股份,0.27,22.73,,14.9,,33541.55,24.79,,04-15
1839,002706,良信电器,1.11,-6.72,,14.9,,12513.55,24.79,,04-15
1840,002758,华通医药,0.94,-13.76,,11.59,,4695.07,2.28,,04-15
1841,002775,文科园林,0.92,-7.69,,11.8,,9692.18,7.51,,04-15
1842,300500,启迪设计,1.14,-9.52,,15.25,,5110.61,-9.63,,04-15
1843,600995,文山电力,0.22,0.0,,7.24,,10315.96,-0.61,10派0.7,04-15
1844,300070,碧水源,1.21,37.5,,16.35,,136169.8,44.74,,04-15
1845,002357,富临运业,0.57,-4.63,,9.77,,17969.08,52.6,,04-15
1846,600444,国机通用,0.21,-177.78,,9.68,,3019.73,-205.7,,04-15
1847,600961,株冶集团,-1.15,-1537.5,,-139.57,,-60462.54,-1618.68,,04-15
1848,000025,特力A,0.15,227.23,,6.21,,4276.88,313.42,,04-15
1849,002228,合兴包装,0.32,-11.11,,8.28,,11473.87,-8.62,,04-15
1850,000158,常山北明,0.24,610.06,,5.84,,24937.34,926.87,10派0.4,04-15
1851,300295,三六五网,0.66,-64.89,,14.82,,12634.37,-16.05,,04-15
1852,300348,长亮科技,0.28,-60.73,,7.33,,3695.52,-1.45,,04-15
1853,603669,灵康药业,0.64,-16.88,,19.45,,14969.43,-0.11,,04-15
1854,600800,天津磁卡,-0.04,-200.0,,-22.0,,-2184.04,-198.53,,04-15
1855,002105,信隆健康,-0.15,-1093.33,,-11.22,,-5483.14,-1156.16,,04-15
1856,601069,西部黄金,0.1,-33.03,,4.17,,6443.15,-17.83,,04-15
1857,600249,两面针,-0.32,-767.15,,-7.53,,-17325.8,-890.8,,04-15
1858,000419,通程控股,0.19,-28.47,,5.57,,10241.07,-28.46,,04-15
1859,300387,富邦股份,0.52,-38.82,,10.7,,6358.59,38.06,,04-15
1860,600712,南宁百货,0.05,67.22,,2.53,,2767.85,70.24,10派0.16,04-15
1861,000993,闽东电力,0.06,-14.29,,1.46,,2290.52,-11.91,,04-15
1862,600820,隧道股份,0.47,-7.84,,9.15,,148063.66,6.24,10派1.5,04-15
1863,002737,葵花药业,1.05,-61.82,,13.12,,30660.0,1.82,,04-15
1864,002429,兆驰股份,0.22,-47.05,,7.43,,34565.11,-48.07,,04-15
1865,002606,大连电瓷,0.18,38.46,,4.91,,3692.84,43.43,,04-15
1866,000547,航天发展,0.23,0.0,,7.29,,20748.36,0.29,10派0.45,04-15
1867,603686,龙马环卫,0.6,-53.85,,15.91,,15077.6,16.29,,04-15
1868,600791,京能置业,0.17,-5.56,,5.35,,7855.4,-1.38,10派0.2,04-15
1869,600436,片仔癀,1.16,-57.51,,15.43,,46667.67,6.35,10派3.5转5,04-15
1870,603808,歌力思,1.08,-6.09,,13.07,,15984.36,15.82,,04-15
1871,002290,中科新材,0.13,-122.41,,3.38,,2826.81,-123.13,10派1,04-15
1872,300340,科恒股份,-0.74,54.24,,-8.93,,-7432.62,54.25,,04-15
1873,600354,敦煌种业,0.05,-106.7,,3.33,,2234.52,-106.9,,04-15
1874,600048,保利地产,1.15,0.88,,18.63,,1234757.9,1.21,10派3.45,04-15
1875,600796,钱江生化,0.09,28.57,,4.75,,2654.36,18.55,,04-15
1876,300088,长信科技,0.21,-34.38,,7.59,,23771.45,43.47,,04-15
1877,300427,红相股份,0.83,-2.35,,13.67,,7093.79,25.99,,04-15
1878,603885,吉祥航空,0.97,12.79,,36.11,,104728.76,144.87,,04-15
1879,600884,杉杉股份,1.62,90.8,,14.71,,66481.38,90.81,10派1.75转10,04-15
1880,000027,深圳能源,0.45,-41.53,,9.19,,179038.46,-11.98,10派2,04-15
1881,002198,嘉应制药,0.13,-9.92,,7.4,,6635.49,-9.91,,04-15
1882,603315,福鞍股份,0.6,-20.0,,10.4,,5521.07,-1.87,,04-15
1883,002246,北化股份,0.13,-27.78,,4.85,,5486.49,-24.73,10派0.2,04-15
1884,600338,西藏珠峰,0.25,353.89,,22.62,,16003.88,1772.02,,04-15
1885,300448,浩云科技,0.9,-5.26,,14.44,,6588.39,15.48,,04-15
1886,603000,人民网,0.25,-58.33,,10.46,,27428.06,-16.94,,04-15
1887,600238,*ST椰岛,0.03,-66.67,,1.47,,1311.85,-68.68,,04-15
1888,600039,四川路桥,0.34,14.77,,12.72,,102509.69,14.76,10派0.5,04-15
1889,603006,联明股份,1.03,8.42,,14.02,,9773.28,47.46,,04-15
1890,600491,龙元建设,0.22,-15.38,,5.97,,20500.65,-15.22,10派0.2,04-15
1891,603599,广信股份,0.77,-28.7,,6.99,,13025.82,-14.88,,04-15
1892,600337,美克家居,0.46,27.78,,10.18,,30061.52,28.71,10派3.101,04-15
1893,002310,东方园林,0.6,-6.25,,10.1,,60196.71,-7.07,,04-15
1894,000628,高新发展,0.17,-186.91,,9.07,,4666.87,-211.63,,04-15
1895,600479,千金药业,0.29,-15.6,,7.22,,9295.96,-11.55,10派1.5,04-15
1896,600516,方大炭素,0.02,-88.92,,0.54,,3101.37,-88.89,,04-15
1897,600345,长江通信,0.37,68.18,,6.05,,7335.63,66.44,10派1,04-15
1898,002047,宝鹰股份,0.27,22.73,,14.9,,33541.55,24.79,10派0.7,04-15
1899,002706,良信电器,1.11,-6.72,,14.9,,12513.55,24.79,,04-15
1900,002758,华通医药,0.94,-13.76,,11.59,,4695.07,2.28,,04-15
1901,002775,文科园林,0.92,-7.69,,11.8,,9692.18,7.51,,04-15
1902,300500,启迪设计,1.14,-9.52,,15.25,,5110.61,-9.63,,04-15
1903,600995,文山电力,0.22,0.0,,7.24,,10315.96,-0.61,10派0.7,04-15
1904,300070,碧水源,1.21,37.5,,16.35,,136169.8,44.74,,04-15
1905,002357,富临运业,0.57,-4.63,,9.77,,17969.08,52.6,,04-15
1906,600444,国机通用,0.21,-177.78,,9.68,,3019.73,-205.7,,04-15
1907,600961,株冶集团,-1.15,-1537.5,,-139.57,,-60462.54,-1618.68,,04-15
1908,000025,特力A,0.15,227.23,,6.21,,4276.88,313.42,,04-15
1909,002228,合兴包装,0.32,-11.11,,8.28,,11473.87,-8.62,10派1转18,04-15
1910,000158,常山北明,0.24,610.06,,5.84,,24937.34,926.87,10派0.4,04-15
1911,300295,三六五网,0.66,-64.89,,14.82,,12634.37,-16.05,,04-15
1912,603669,灵康药业,0.64,-16.88,,19.45,,14969.43,-0.11,,04-15
1913,600800,天津磁卡,-0.04,-200.0,,-22.0,,-2184.04,-198.53,,04-15
1914,002105,信隆健康,-0.15,-1093.33,,-11.22,,-5483.14,-1156.16,,04-15
1915,601069,西部黄金,0.1,-33.03,,4.17,,6443.15,-17.83,,04-15
1916,600249,两面针,-0.32,-767.15,,-7.53,,-17325.8,-890.8,,04-15
1917,000419,通程控股,0.19,-28.47,,5.57,,10241.07,-28.46,,04-15
1918,300348,长亮科技,0.28,-60.73,,7.33,,3695.52,-1.45,,04-15
1919,601878,浙商证券,0.61,144.0,2.82,24.46,1.21,183445.8,144.52,,04-14
1920,300435,中泰股份,1.23,-7.52,,17.33,,9237.33,15.56,,04-14
1921,600299,安迪苏,0.58,23.4,,17.6,,152865.11,527.8,,04-14
1922,600335,国机汽车,0.77,-44.67,,9.08,,48063.7,-43.79,10派1.2送5,04-14
1923,002382,蓝帆医疗,0.7,169.23,,15.24,,17021.18,175.86,,04-14
1924,603002,宏昌电子,0.1,-37.5,,6.5,,6221.98,-0.8,,04-14
1925,300470,日机密封,1.76,-20.72,,14.32,,8208.94,-7.67,,04-14
1926,300356,光一科技,0.25,-11.22,,3.01,,3955.79,10.09,,04-14
1927,002338,奥普光电,0.36,-26.53,,6.11,,4370.14,-25.6,10派1.5,04-14
1928,600054,黄山旅游,0.62,40.91,,11.76,,29579.08,41.36,10派1.8转5,04-14
1929,600579,天华院,0.09,-43.75,,5.18,,3628.28,-42.43,,04-14
1930,600353,旭光股份,0.09,-61.59,,4.87,,4855.49,-23.18,10派0.27,04-14
1931,600742,一汽富维,2.01,-22.99,,11.19,,42508.02,-23.1,10派5送5转5,04-14
1932,300511,雪榕生物,1.1,29.41,5.64,21.41,2.43,12334.87,29.23,,04-14
1933,603328,依顿电子,0.96,18.52,,11.25,,46734.14,29.47,,04-14
1934,002223,鱼跃医疗,0.62,10.71,,18.85,,36434.35,22.67,,04-14
1935,000570,苏常柴A,0.13,18.18,,3.53,,7110.28,10.75,10派0.23,04-14
1936,300021,大禹节水,0.22,195.31,,12.06,,6138.79,195.3,,04-14
1937,300058,蓝色光标,0.04,-94.67,,1.63,,6770.22,-90.49,,04-14
1938,603822,嘉澳环保,0.71,7.45,7.42,9.99,0.93,3885.52,7.45,,04-14
1939,300358,楚天科技,0.62,-54.07,,13.76,,15338.9,-2.24,,04-13
1940,603111,康尼机电,0.63,8.08,,17.96,,18382.57,30.41,,04-13
1941,300084,海默科技,0.03,-89.62,,0.98,,1040.79,-74.05,,04-13
1942,300100,双林股份,0.62,31.91,,12.17,,24334.74,83.03,,04-13
1943,002488,金固股份,0.09,-74.29,,2.98,,4695.12,-26.14,,04-13
1944,300330,华虹计通,-0.08,-200.0,,-3.16,,-1361.48,-202.39,,04-13
1945,603528,多伦科技,1.97,16.17,4.1,60.21,1.63,30495.99,16.17,,04-13
1946,300126,锐奇股份,0.03,-87.75,,0.74,,767.89,-87.63,,04-13
1947,300438,鹏辉能源,1.13,17.71,,12.61,,8728.83,44.89,,04-13
1948,600173,卧龙地产,0.08,-76.76,,3.73,,6040.52,-76.77,10派0.5,04-13
1949,300012,华测检测,0.47,20.51,,13.4,,18057.47,23.58,,04-13
1950,600076,康欣新材,0.45,-1603.0,,17.88,,26941.12,-2517.24,,04-13
1951,300205,天喻信息,0.02,-88.04,,0.63,,699.5,-88.07,10派0.5,04-13
1952,002191,劲嘉股份,0.56,-37.9,,19.02,,72072.97,24.63,,04-13
1953,600276,恒瑞医药,1.11,10.39,,24.37,,217157.15,43.28,10派1送2,04-13
1954,002657,中科金财,0.51,-16.39,,10.19,,16033.44,106.34,,04-13
1955,002116,中国海诚,0.56,-13.85,,23.13,,22800.03,14.47,10派3,04-13
1956,600691,阳煤化工,0.02,-219.32,,0.95,,4332.82,-242.71,,04-13
1957,002277,友阿股份,0.55,-12.51,,10.01,,31018.31,-11.98,,04-13
1958,600794,保税科技,0.02,-91.67,,1.38,,2456.17,-79.53,10派0.1,04-13
